review,filtered
"tiket masuk 35/orang
menurutku sdh bagus sih.... tempat foto2 juga oke.
hewan2 juga oke.... …","['tiket', 'masuk', 'orang', 'sdh', 'bagus', 'sih', 'foto', 'oke', 'hewan', 'oke', '']"
"Tempat wisata keluarga sangat cocok untuk yang punya anak kecil, memberi makan kelinci, memberi susu kambing, memberi makan rusa. Spot foto di Rumah Hobbit, Rumah Teletubbies, Taman Bunga, ada beberapa binatang Reptil, Burung². Bisa naik …","['wisata', 'keluarga', 'cocok', 'anak', 'makan', 'kelinci', 'susu', 'kambing', 'makan', 'rusa', 'spot', 'foto', 'rumah', 'hobbit', 'rumah', 'teletubbies', 'taman', 'bunga', 'binatang', 'reptil', 'burung', '']"
"Salah satu wisata yang amazing di kaliurang, banyak spot foto yang instagramable buat anak2 muda.  Cocok juga untuk yang sudah berkeluarga bisa di katakan mini zoo, bisa naik kuda juga dan bagi yang lapar tenang... Ada resto di dalamnya.","['salah', 'wisata', 'amazing', 'kaliurang', 'spot', 'foto', 'instagramable', 'anak', 'muda', 'cocok', 'keluarga', 'mini', 'zoo', 'kuda', 'lapar', 'tenang', 'resto']"
Jogja makin istimewa kalau datang bersama orang yg teristimewa 😘🥰 …,"['jogja', 'istimewa', 'orang', 'yg', 'istimewa', '', '']"
"Tempat ini asik dan deket dari rumah aksesnya pun mudah. Ini saat pertama anak sy ajak kluar rumah setelah pandemi agak mulai mereda. Dia excited banget liat kelinci dan hewan2 lain yang ada dilokasi.
Sehat semua buat seluruh bayi bayi di Indonesia","['asik', 'deket', 'rumah', 'akses', 'mudah', 'anak', 'sy', 'ajak', 'kluar', 'rumah', 'pandemi', 'reda', 'excited', 'banget', 'liat', 'kelinci', 'hewan', 'lokasi', 'sehat', 'bayi', 'bayi', 'indonesia']"
"Tempatnya children friendly karena banyak hewan2 yang bisa ditemukan. Tempat fotonya estetik. Concern ku cuma 1, area rusa dan burung unta terlalu dekat dengan pengunjung, takut ada yg kepatuk aja sih. Overall menyenangkan","['children', 'friendly', 'hewan', 'temu', 'foto', 'estetik', 'concern', 'ku', 'area', 'rusa', 'burung', 'unta', 'unjung', 'takut', 'yg', 'patuk', 'aja', 'sih', 'overall', 'senang']"
"kemarin habis liburan di tempat ini, bisa jadi wahana edukasi buat anak, karena bisa berinteraksi langsung dengan beberapa binatang seperti kelinci, kambing, kuda dll....","['kemarin', 'habis', 'libur', 'wahana', 'edukasi', 'anak', 'interaksi', 'langsung', 'binatang', 'kelinci', 'kambing', 'kuda', 'dll']"
Pertama kali ke bhumi merapi karena penasaran dengan spot foto yang sedang viral bertema santorini...saat memasuki area langsung disuguhkan dengan beberapa macam hewan dan spot foto yang menarik..tempat ini sangat cocok untuk semua …,"['kali', 'bhumi', 'rapi', 'penasaran', 'spot', 'foto', 'viral', 'tema', 'santorinisaat', 'pasuk', 'area', 'langsung', 'suguh', 'hewan', 'spot', 'foto', 'menariktempat', 'cocok', '']"
"Tempatnya sedikit kurang terawat. Ada minizoo, pelayanan ramah banget, tempat parkir luas, datang ke sini pas liburan tdk terlalu ramai. Bagian paling dalam lokasi di desain ala2 eropa ssntorini, bagus banget buat foto2. Overall, moga utk lbh dirapikan lg tempatnya hingga pengunjung bs lbh puas menikmati suasana tempat wisatanya.","['awat', 'minizoo', 'layan', 'ramah', 'banget', 'parkir', 'luas', 'pas', 'libur', 'tdk', 'ramai', 'lokasi', 'desain', 'ala', 'eropa', 'ssntorini', 'bagus', 'banget', 'foto', 'overall', 'moga', 'utk', 'lbh', 'rapi', 'lg', 'unjung', 'bs', 'lbh', 'puas', 'nikmat', 'suasana', 'wisata']"
"Tempat wisata yang sangat mengedukasi banget.
Terdapat spot2 foto&mini zoo di dalamnya.
HTM yg ramah dikantong sangat pas untuk dikunjungi walau agak jauh dari pusat …","['wisata', 'edukasi', 'banget', 'spot', 'fotomini', 'zoo', 'htm', 'yg', 'ramah', 'kantong', 'pas', 'kunjung', 'pusat', '']"
"Petugasnya baik², tempat edukasi binatang spot foto ala santorini. Tempat bersih juga htm 35k.","['tugas', 'edukasi', 'binatang', 'spot', 'foto', 'ala', 'santorini', 'bersih', 'htm', 'k']"
Worth it banget kemarin liburan kesini... Tempatnya luas banyak tempat buat duduk santai... Hayukkkkk ke sini ajaa liburannya🤗❤️❤️❤️ …,"['worth', 'it', 'banget', 'kemarin', 'libur', 'kesini', 'luas', 'duduk', 'santai', 'hayukkkkk', 'ajaa', 'libur', '']"
"Ada mini zoo, spot foto2 yang menarik, banyak saung tempat duduk dan istirahat. Cocok untuk keluarga dan anak2. Paling suka yang mini Santorini. Lucu banget. Tapi kalau mau enak cari waktunya jangan pas musim liburan karena rame.","['mini', 'zoo', 'spot', 'foto', 'tarik', 'saung', 'duduk', 'istirahat', 'cocok', 'keluarga', 'anak', 'suka', 'mini', 'santorini', 'lucu', 'banget', 'enak', 'cari', 'pas', 'musim', 'libur', 'rame']"
"Tempatnya nyaman, bersih, hijau, segar, kita bisa menyentuh hewan2nya secara langsung, bisa dikatakan kebun binatang mini. Asiiiik banget 😁😁😁 …","['nyaman', 'bersih', 'hijau', 'segar', 'sentuh', 'hewan', 'langsung', 'kebun', 'binatang', 'mini', 'asiiiik', 'banget', '', '']"
"Salah satu tempat wisata dilereng merapi yang menyajikan tema tempat ala barat... Ada kebun binatang mini dan kita bisa berinteraksi langsung dengan hewan.
Terdapat juga fasilitas Mushola dan toilet. …","['salah', 'wisata', 'lereng', 'rapi', 'saji', 'tema', 'ala', 'barat', 'kebun', 'binatang', 'mini', 'interaksi', 'langsung', 'hewan', 'fasilitas', 'mushola', 'toilet', '']"
"Tempatnya bersih, luas. Spot foto lucu2, instagram able, to kalo siang panas bet. Wqwq ada perkebunan, kasih makan rusa, domba. Eh domba pa kambing ya? Trus ada restoran juga tp ga nyoba krn takit mahal 😂😂😂 poto2 aja ciin …","['bersih', 'luas', 'spot', 'foto', 'lucu', 'instagram', 'able', 'to', 'kalo', 'siang', 'panas', 'bet', 'wqwq', 'kebun', 'kasih', 'makan', 'rusa', 'domba', 'eh', 'domba', 'pa', 'kambing', 'ya', 'trus', 'restoran', 'tp', 'ga', 'nyoba', 'krn', 'takit', 'mahal', '', 'poto', 'aja', 'ciin', '']"
"Cocok bawa anak kecil, mini zoo, mini santorini, foto2..
Tiket masuk bulan mei 23 25rb/bln","['cocok', 'bawa', 'anak', 'mini', 'zoo', 'mini', 'santorini', 'foto', 'tiket', 'masuk', 'mei', 'rbbln']"
"Bagus buat poto2 n ramah anak karna banyak hewan2 yg bisa dilihat,bisa naik kuda juga loohh n udara sejuk banget","['bagus', 'poto', 'n', 'ramah', 'anak', 'karna', 'hewan', 'yg', 'dilihatbisa', 'kuda', 'loohh', 'n', 'udara', 'sejuk', 'banget']"
"Spot wisata yang menawarkan spot foto dan kebun binatang mini. Koleksi binatangnya tidak banyak tapi cukup unik2. Yang ok, anak2 bisa berinteraksi langsung dengan hewan2 yg ada. Terdapat spot2 foto yg ""ala2"" luar negeri: ada santorini, …","['spot', 'wisata', 'tawar', 'spot', 'foto', 'kebun', 'binatang', 'mini', 'koleksi', 'binatang', 'unik', 'ok', 'anak', 'interaksi', 'langsung', 'hewan', 'yg', 'spot', 'foto', 'yg', 'ala', 'negeri', 'santorini', '']"
"Sampai di Bumi merapi jam 07.00, trnyata masih tutup buka jam 08.30 apa boleh buat kita nunggu 1jam stengah, tapi ga sia sia semua'a terbayar","['bumi', 'rapi', 'jam', 'trnyata', 'tutup', 'buka', 'jam', 'nunggu', 'jam', 'stengah', 'ga', 'sia', 'sia', 'semuaa', 'bayar']"
"#LetsGuide
Salah satu tempat wisata di daeraH kaliurang yogya, cocok untuk keluarga bawa anak kecil, tempat y adem, ada berberapa jenis hewan dam spot foto yang kekinian. Parkiran luas motor, mobil, ada jual makan dan minum juga dlokasi. Mampirlah..","['salah', 'wisata', 'daerah', 'kaliurang', 'yogya', 'cocok', 'keluarga', 'bawa', 'anak', 'y', 'adem', 'jenis', 'hewan', 'dam', 'spot', 'foto', 'parkir', 'luas', 'motor', 'mobil', 'jual', 'makan', 'minum', 'dlokasi', 'mampir']"
Disini ada mini zoo juga cuman kurang rame pengenjung aja. Tapi untuk berwisata disini bagus bangettt,"['mini', 'zoo', 'cuman', 'rame', 'pengenjung', 'aja', 'wisata', 'bagus', 'bangettt']"
"Kesini karena ikut outbound, ternyata tempatnya bagus bgt buat foto2. Ada mini zoo juga utk anak2. Tersedia makanan minuman yang bisa dibeli disana. Kl yg mau dtg siang hari lebih baik pakai topi, jgn lupa sunglasses.","['kesini', 'outbound', 'nyata', 'bagus', 'bgt', 'foto', 'mini', 'zoo', 'utk', 'anak', 'sedia', 'makan', 'minum', 'beli', 'kl', 'yg', 'dtg', 'siang', 'pakai', 'topi', 'jgn', 'lupa', 'sunglasses']"
"Rekomendasi tempat rekreasi di Jalan Kaliurang atas. Tempatnya cocok banget buat anak-anak. Ada beberapa hewan, taman yang nyaman, dan miniatur kota-kota di Eropa. Ada baiknya jangan akhir pekan kalau ke sini, soalnya rame banget jadi susah kalau mau ambil foto. Kalau terpaksa akhir pekan, datanglah pagi hari sekitar jam 9 pagi","['rekomendasi', 'rekreasi', 'jalan', 'kaliurang', 'cocok', 'banget', 'anakanak', 'hewan', 'taman', 'nyaman', 'miniatur', 'kotakota', 'eropa', 'pekan', 'rame', 'banget', 'susah', 'ambil', 'foto', 'paksa', 'pekan', 'pagi', 'jam', 'pagi']"
Yang mau liburan sambil beredukasi bersama keluargaaaaaaa ... Bisa banget maen ke sini tapi htmnya agak mahal 20k per orang ... Kalau sendiri terjangkau kalau rombongan yaaa lumayan menguras hehehe ... Nanti ada free susu segelas kecil ... Binatangnya lumayan juga ... Ibarat kata mini zoo gituuu,"['libur', 'edukasi', 'keluargaaaaaaa', 'banget', 'maen', 'htmnya', 'mahal', 'k', 'orang', 'jangkau', 'rombong', 'yaaa', 'lumayan', 'uras', 'hehehe', 'free', 'susu', 'gelas', 'binatang', 'lumayan', 'mini', 'zoo', 'gituuu']"
Cocok buat keluarga yang punya anak kecil. Bisa mengenalkan beberapa fauna kepada anak-anak. Ada spot foto untuk Anda yang suka posting di sosmed. …,"['cocok', 'keluarga', 'anak', 'kenal', 'fauna', 'anakanak', 'spot', 'foto', 'suka', 'posting', 'sosmed', '']"
"Tadinya kesini mau makanin Kelinci, tapi ternyata kelincinya lagi di istirahatin. Tapi untungnya bisa Naik Kuda, jadi anaknya gak ngambek hehehehe😂🫶🏻 …","['kesini', 'makanin', 'kelinci', 'nyata', 'kelinci', 'istirahatin', 'untung', 'kuda', 'anak', 'gak', 'ngambek', 'hehehehe', '']"
"Tempat wisata yang cukup mengedukasi, tersedia mini zoo dengan hewan2 yang beragam, selain melihat disini kita juga diperbolehkan untuk memberi makan,menyentuh hewan2 tertentu yang tentu saja didampingi oleh pawang atau zoo keepernya. …","['wisata', 'edukasi', 'sedia', 'mini', 'zoo', 'hewan', 'agam', 'lihat', 'makanmenyentuh', 'hewan', 'damping', 'pawang', 'zoo', 'keepernya', '']"
"tempatnya cozy buat liburan keluarga, banyak spot foto dan cocok juga buat ajak anak2 karna ada mini zoo, bisa buat ngelatih anak supaya mengenal binatang","['cozy', 'libur', 'keluarga', 'spot', 'foto', 'cocok', 'ajak', 'anak', 'karna', 'mini', 'zoo', 'ngelatih', 'anak', 'kenal', 'binatang']"
seruuu banget bisa ke sini walaupun perjalanannya lumayan jauh dari kota tapi worth it😍 tiket masuk juga murah hanya Rp35.000 recommended banget …,"['seruuu', 'banget', 'jalan', 'lumayan', 'kota', 'worth', 'it', 'tiket', 'masuk', 'murah', 'rp', 'recommended', 'banget', '']"
"Tempat nya asri.. mudah dijangkau juga dengan kendaraan mobil ataupun motor.
Banyak binatang yg dilestarikan juga disana, seperti monyet berbulu putih, domba, kambing, kira2, biawak, dll …","['nya', 'asri', 'mudah', 'jangkau', 'kendara', 'mobil', 'motor', 'binatang', 'yg', 'lestari', 'monyet', 'bulu', 'putih', 'domba', 'kambing', 'biawak', 'dll', '']"
"Ada gazebonya,cuma agak bau di area kucing sama burung onta. Tapi anak anak suka lah main di sini,minizoo tapi keren","['gazebonyacuma', 'bau', 'area', 'kucing', 'burung', 'onta', 'anak', 'anak', 'suka', 'main', 'siniminizoo', 'keren']"
Tempat nya seru banget buat foto foto sama keluarga.   Pasangan. Atau teman.. Ada banyak hewan yang terawat baik juga disana..,"['nya', 'seru', 'banget', 'foto', 'foto', 'keluarga', 'pasang', 'teman', 'hewan', 'awat']"
"Tempat jalan-jalan dengan decoration khas. Bagus bener disini cukup instagramable. Kamu juga bisa sewa costume lho biar lebih menjiwai
Selain tempat foto yang instagramable tempat ini juga menyuguhkan berbagai macam …","['jalanjalan', 'decoration', 'khas', 'bagus', 'bener', 'instagramable', 'sewa', 'costume', 'lho', 'biar', 'jiwa', 'foto', 'instagramable', 'suguh', '']"
"Masuk agrowisata nya 20 ribu, byk satwa jinak yg bisa dilihat. Mulai kelinci, kucing hitam, luwak, reptil, ikan, dan tanaman hias. Ada blok wisata suasana inggris, swiss dan santorini yg lumayan seru untuk hunting foto (tambah tiket 10 ribu). 😄 …","['masuk', 'agrowisata', 'nya', 'ribu', 'byk', 'satwa', 'jinak', 'yg', 'lihat', 'kelinci', 'kucing', 'hitam', 'luwak', 'reptil', 'ikan', 'tanam', 'hias', 'blok', 'wisata', 'suasana', 'inggris', 'swiss', 'santorini', 'yg', 'lumayan', 'seru', 'hunting', 'foto', 'tiket', 'ribu', '', '']"
Bagi yang suka foto-foto tempat ini cocok banget karena terdapat banyak spot foto yang instagramable,"['suka', 'fotofoto', 'cocok', 'banget', 'spot', 'foto', 'instagramable']"
"(+) Sangat cocok untuk rekreasi keluarga dan media belajar tentang alam buah hati anda. Udara segar, tempat asri, tiket masuk terhitung murah 20k/org termasuk anak diatas 2 thn. Bisa bermain dan berinteraksi langsung dengan kelinci, kura …","['cocok', 'rekreasi', 'keluarga', 'media', 'ajar', 'alam', 'buah', 'hati', 'udara', 'segar', 'asri', 'tiket', 'masuk', 'hitung', 'murah', 'korg', 'masuk', 'anak', 'thn', 'main', 'interaksi', 'langsung', 'kelinci', 'kura', '']"
"Agrowisata Bhumi Merapi adalah destinasi wisata yang terletak di lereng Gunung Merapi, Sleman, Yogyakarta. Tempat ini menawarkan pengunjungnya pengalaman wisata edukasi budidaya ternak dan perkebunan yang menarik. Selain itu, Bhumi Merapi …","['agrowisata', 'bhumi', 'rapi', 'destinasi', 'wisata', 'letak', 'lereng', 'gunung', 'rapi', 'sleman', 'yogyakarta', 'tawar', 'unjung', 'alam', 'wisata', 'edukasi', 'budidaya', 'ternak', 'kebun', 'tarik', 'bhumi', 'rapi', '']"
"Salah satu destinasi wisata yang recomended kalau ke Jogja. Ada mini zoo, ada banyak spot foto yang bagus dan ada penyewaan kostum untuk berfoto ala-ala, ada wahana berkuda, ada kolam untuk pemancingan ikan bagi anak-anak. …","['salah', 'destinasi', 'wisata', 'recomended', 'jogja', 'mini', 'zoo', 'spot', 'foto', 'bagus', 'sewa', 'kostum', 'foto', 'alaala', 'wahana', 'kuda', 'kolam', 'pancing', 'ikan', 'anakanak', '']"
"Kuy cobain wisata di Bhumi Merapi, cocok banget untuk family. Apalagi untuk anak-anak bisa banget untuk belajar dan menambah ilmu serta pengalamannya. Ditempat ini banyak sekali jenis hewan, mulai dari jenis unggas, mamalia, dan reptil. …","['kuy', 'cobain', 'wisata', 'bhumi', 'rapi', 'cocok', 'banget', 'family', 'anakanak', 'banget', 'ajar', 'ilmu', 'alam', 'jenis', 'hewan', 'jenis', 'unggas', 'mamalia', 'reptil', '']"
"Banyak hewan yang jarang ditemui dan Kids -friendly,bisa foto bersama burung,kasih makan rusa,naik kuda dengan harga kisaran 5-50rb diluar dari tiket masuk 35rb/orang. …","['hewan', 'jarang', 'temu', 'kids', 'friendlybisa', 'foto', 'burungkasih', 'makan', 'rusanaik', 'kuda', 'harga', 'kisar', 'rb', 'tiket', 'masuk', 'rborang', '']"
"banyak spot foto bagus, htm jg terjangkau tpi harga tiket parkirnya kok 10rb sih pdhal weekday, mohon koreksi ya","['spot', 'foto', 'bagus', 'htm', 'jg', 'jangkau', 'tpi', 'harga', 'tiket', 'parkir', 'rb', 'sih', 'pdhal', 'weekday', 'mohon', 'koreksi', 'ya']"
"Tiket parkir tertulis 3k, tapi di karcis 5k dengan alasan wiken..
Tiket masuk nya terlalu mahal dengan apa yg ada di dalam -_-","['tiket', 'parkir', 'tulis', 'k', 'karcis', 'k', 'alas', 'wiken', 'tiket', 'masuk', 'nya', 'mahal', 'yg']"
"Di depan sih ga begitu eyecatching ya, tapi pas masuk gate untuk ke spot2 santorini dll tuh emang bagus beeeet beettt. Kalo kalian gakuat sm cuaca panas terik, better ke lokasinya jam 3 ke atas deh, kalo jam2 matahari di atas kepala bgt …","['sih', 'ga', 'eyecatching', 'ya', 'pas', 'masuk', 'gate', 'spot', 'santorini', 'dll', 'tuh', 'emang', 'bagus', 'beeeet', 'beettt', 'kalo', 'gakuat', 'sm', 'cuaca', 'panas', 'terik', 'better', 'lokasi', 'jam', 'deh', 'kalo', 'jam', 'matahari', 'kepala', 'bgt', '']"
Parkirnya cukup luas.. tempatnya strategis dan cocok untuk liburan bareng anak - anak.. disitu kita bisa kasih minum susu ke kambing.. naik kuda... bisa pegang ular.. foto bareng sama burung hantu.. burung kakak tua dll..,"['parkir', 'luas', 'strategis', 'cocok', 'libur', 'bareng', 'anak', 'anak', 'situ', 'kasih', 'minum', 'susu', 'kambing', 'kuda', 'pegang', 'ular', 'foto', 'bareng', 'burung', 'hantu', 'burung', 'kakak', 'tua', 'dll']"
"Mantap,,
murah,,
pesen makanan disini enak dan murah pula.. …","['mantap', 'murah', 'sen', 'makan', 'enak', 'murah', '']"
"Tempatnya sangat ramah buat anak anak. Banyak hewan hewan lucu yang bisa dielus-elus. Petugasnya juga ramah ramah banget, suka ngobrol sama pengunjung. Daerah spot foto juga banyak jenisnya bukan Santorini aja (seperti tempat² lain), dan perawatannya bagus. Good Job.","['ramah', 'anak', 'anak', 'hewan', 'hewan', 'lucu', 'dieluselus', 'tugas', 'ramah', 'ramah', 'banget', 'suka', 'ngobrol', 'unjung', 'daerah', 'spot', 'foto', 'jenis', 'santorini', 'aja', 'awat', 'bagus', 'good', 'job']"
"Tempat wisata yg menjadi favorit anak² saya.
Setiap ayahnya pulang dari rantauan selalu minta kesini. …","['wisata', 'yg', 'favorit', 'anak', 'ayah', 'pulang', 'rantau', 'kesini', '']"
"Tempat wisata yang cukup berkesan. Ada mini zoo, ada area foto ala2 di London, di santorini, dll
Ada horse ridding. Udara disana juga sejuk. Ada mushola, ada tempat makannya juga.","['wisata', 'kesan', 'mini', 'zoo', 'area', 'foto', 'ala', 'london', 'santorini', 'dll', 'horse', 'ridding', 'udara', 'sejuk', 'mushola', 'makan']"
"Tempatnya bagus, hawanya sejuk. Cocok buat dewasa dan bawa anak-anak kecil, ada mini zoo juga","['bagus', 'hawa', 'sejuk', 'cocok', 'dewasa', 'bawa', 'anakanak', 'mini', 'zoo']"
"Tempat bersih bagus cocok buat rekreasi keluarga dan edukasi anak.
Harga tiket 25rb
Parkir lumayan luas tempat juga mudah ditemukan.","['bersih', 'bagus', 'cocok', 'rekreasi', 'keluarga', 'edukasi', 'anak', 'harga', 'tiket', 'rb', 'parkir', 'lumayan', 'luas', 'mudah', 'temu']"
Kesini pas weekdays enak bgt sepi mau foto2 jga ga trlalu ramai,"['kesini', 'pas', 'weekdays', 'enak', 'bgt', 'sepi', 'foto', 'jga', 'ga', 'trlalu', 'ramai']"
"Tempat yg asyik berwisata bersama keluarga atau pacar, banyak spot foto dan gratisss. Utk anak2 ada berbagai macam hewan (kebun binatang mini), juga tersedia tempat minum dan makan.","['yg', 'asyik', 'wisata', 'keluarga', 'pacar', 'spot', 'foto', 'gratisss', 'utk', 'anak', 'hewan', 'kebun', 'binatang', 'mini', 'sedia', 'minum', 'makan']"
"Tempatnya cocok untuk rekreasi keluarga,cocok untuk edukasi anak ekcil. Ada beberapa bagian kayanya. Pertama kaya kebun binatang gt, sama agrowisata yang Instagramable bgt. Tiketnya 20k parkir 3k agrowisata 10k. Tempatnya bersih. Terjangkau …","['cocok', 'rekreasi', 'keluargacocok', 'edukasi', 'anak', 'ekcil', 'kaya', 'kaya', 'kebun', 'binatang', 'gt', 'agrowisata', 'instagramable', 'bgt', 'tiket', 'k', 'parkir', 'k', 'agrowisata', 'k', 'bersih', 'jangkau', '']"
"Assalamuallaikum wr.wb gaes. Hari ini akan diulas mengenai destinasi wisata yang aku kunjungi. .
Yap, Agrowisata Bhumi Merapi.Terletak di Jl. Kaliurang KM.20, Sawangan, …","['assalamuallaikum', 'wrwb', 'gaes', 'ulas', 'kena', 'destinasi', 'wisata', 'kunjung', 'yap', 'agrowisata', 'bhumi', 'merapiterletak', 'jl', 'kaliurang', 'km', 'sawangan', '']"
Tempat wisata yang banyak memiliki Spot foto.Cocok banget untuk liburan keluarga ☺️,"['wisata', 'milik', 'spot', 'fotococok', 'banget', 'libur', 'keluarga', '']"
"Tempatnya bagus, banyak spot untuk foto. Namun wahananya sedikit.","['bagus', 'spot', 'foto', 'wahana']"
Tempat wisata yang menarik dan banyak spot foto yang instagramable dan eye catching. Terbuka untuk anak-anak maupun orang dewasa. Jam operasional mulai pukul 10.00 - 18.00 WIB. Terdapat cafe juga untuk membeli snack ataupun minuman,"['wisata', 'tarik', 'spot', 'foto', 'instagramable', 'eye', 'catching', 'buka', 'anakanak', 'orang', 'dewasa', 'jam', 'operasional', 'wib', 'cafe', 'beli', 'snack', 'minum']"
"Bhumi Merapi.
Tempat rekreasi untuk anak.
Edukasi dan masih banyak yang lainnya. …","['bhumi', 'rapi', 'rekreasi', 'anak', 'edukasi', '']"
