text,Label, , .1, .2, .3, .4, .5, .6,predicted_label_id,predicted_label,confidence
"tempat yang bagus untuk rekreasi keluarga,, bisa outbond juga,, anak riang orang tua pun senang,, ada mini zoo nya juga,,",Positif, , , , , , , ,2,Positif,0.9869
Awalnya sempet bingung ngajak anak batita saya main kmn krn kebanyakan Jogja itu wisata keraton dan wisata pemandangan alam yang kurang cocok ya buat anak balita. Kebun binatang katanya juga kurang recommended. Setelah googling2 …, , , , , , , , ,0,Negatif,0.9399
"Tepat wisata yang pas banget buat jalan2 sama keluarga, terutama untuk anak kecil disini sangat ramah anak.
Selain tempatnya luas, sejuk, juga terdapat banyak area untuk anak2nbisa bermain …",Positif, , , , , , , ,2,Positif,0.9836
"Pengen banget kesini gara2 waktu nikah dulu temen dari surabaya duluan ke Bhumi Merapi. Bener aja ga kecewa, tapi pas kesini hujan jadi nambah estetika dalam berswafoto..",Positif, , , , , , , ,1,Netral,0.7455
"Tempatnya enak ,edukatif , adem jg kebersihannya terjaga…tolong lebih di tingkatkan lagi maintanance spy pengunjung lebih banyak", , , , , , , , ,1,Netral,0.8129
"Tempatnya di jakal km 20an, sekitar setengah jam dari kota jogja. Tempatnya gampang dicari, ada plang do pinggir jalannya. Tiket masuk hari minggu kemarin 30k. Didalemnya ada kebun binatang mini, ada tempat foto2 kekinian seperti di Santorini. Tempatnya adem, banyak tempat duduknya. Recommend untuk tempat liburan keluarga.",Positif, , , , , , , ,2,Positif,0.9823
"Tiket masuk 35ribu di senin, mini zoo bisa feeding animal, free foto bersama animal, ada beberapa spot foto juga", , , , , , , , ,2,Positif,0.9822
"Banyak spot foto menarik seperti di luar negeri dan juga mini zoo yang cukup menghibur cocok untuk edukasi buat anak2. Jalan2 disini worth it, rekomendasi kalo mau foto2 di spot seperti di kota luar negeri, jangan saat hari libur / weekend …",Positif, , , , , , , ,2,Positif,0.9642
"Tempatnya sangat instagramable.. 👍
Banyak spot foto terbaik n terfavorit disini.. walau tidak terlalu luas namun secara kualitas oke, hanya perlu bersabar menunggu giliran untuk difoto dan harus …",Positif, , , , , , , ,2,Positif,0.9686
"Biaya masuk 30k per orang
Anak 2th keatas harus bayar full 30k seperti orang dewasa.
Parkir motor 3k …",Negatif, , , , , , , ,0,Negatif,0.9323
"Tempat wisata yg nyaman buat keluarga
Bawa anak kecil seru
Membutuhkan waktu lama untuk keseluruhan area …", , , , , , , , ,2,Positif,0.9639
"Yang menarik hanya disantorininya
Tempatnya kurang terawat
Tapi harga tiketnya murah",Negatif, , , , , , , ,0,Negatif,0.9725
Salah satu tempat wisata didaerah Kaliurang yg instagramable. Yang belum kesini yook mangga banyak banget spot foto-foto ciamik,Positif, , , , , , , ,2,Positif,0.9729
"Tempatnya luas, ada mini zoonya juga. Kids friendly. Spot foto banyak",Positif, , , , , , , ,2,Positif,0.9876
"Mini zoo konsepnya. Atraksi aktvitas dengan kelinci, binatang luwak, kambing, ular, kijang, tangkap ikan ada rumah hobit 2 dan naik kuda, itu saja. Untuk sekedar menghabiskan waktu dengan keluarga cukuplah, untuk anak2 tetap menarik, biaya masuknya juga gak terlalu mahal.",Positif, , , , , , , ,2,Positif,0.9785
"Tempatnya cukup luas. Anak2 bisa mengeksplorasi bermain bersama binatang2. Tiket masuk 20k, belum termasuk memberi makan/minum binatang. Lebih mirip kebun binatang mini menurut saya. Overall menyenangkan berada di sini. Petugasnya juga …",Netral, , , , , , , ,1,Netral,0.8707
"Sangat nyaman dan sangat rapih, saya datang karena pas banget baru buka jadi pegawai nya pada siap-siap",Positif, , , , , , , ,2,Positif,0.7477
Tempatnyaa indahh sekaliii!! Suasananya di melanglang buana khususnya bagus and so beautiful indahhh bangett!! Betahh dehhh pokoknya ada banyak tempat and spot foto yang cantik cantik!!,Positif, , , , , , , ,2,Positif,0.962
Tempat cocok untuk wisata anak anak dan di dalem ada spot foto seperti rumah2 di luar negeri (mirip Devoyage Bogor) …,Positif, , , , , , , ,2,Positif,0.9848
"Bhumi Merapi salah satu destinasi agrowisata yang patut anda kunjungi
Sebelum masuk, disediakan keran cuci tangan lengkap dengan sabun sesuai prokes, disediakan pula alat cek suhu. …",Positif, , , , , , , ,2,Positif,0.9789
"HTM 35rb tempatnya sejuk, khas kaliurang.. hewannya terbatas sangat sedikit, karena memang yg ditonjolkan tempat wisata ini adalah spot foto2 mancanegaranya",Positif, , , , , , , ,2,Positif,0.961
"Bhumi Merapi merupakan salah satu tempat wisata yang masih dekat dengan kota Yogyakarta, disini banyak tempat untuk berfoto dan banyak hewan2 seperti dikebon binatang mini seperti burung merak, burung kaka tua, kucing, rubah dll dan anak2/ …", , , , , , , , ,2,Positif,0.9741
"Tempat wisata yang sangat menarik sebelum Gunung Merapi.
Terdapat wahana dunia binatang, spot foto dengan gaya Eropa,dll
Gak bakalan nyesel masuk ke Agro Wisata Bhumi Merapi ini.", , , , , , , , ,2,Positif,0.9753
"Bhumi Merapi, merupakan obyek wisata alam yang berada di Jogja Utara. Jika ditempuh perjalanan dari arah kota tak begitu memakan waktu lama. Harga tiket anak² dan dewasa baik weekday maupun weekend sama, 35k. …", , , , , , , , ,2,Positif,0.9059
Ada beberapa satwa dan spot foto santorini, , , , , , , , ,2,Positif,0.9644
"Tempat wisata bagus dan cocok untuk anak2 .. ada semacam zoo mini n aneka macam binatang di sini mulai burung , kelinci , ular , kura2 dll .. parkir lumayan luas , tiket per orang 30rb agak mahal dikit menurut aku tapi tidak menjadi masalah , yang penting anak suka dan seneng .",Netral, , , , , , , ,1,Netral,0.8207
"Tempatnya lumayan adem, bagusdan menarik untuk spot fotonya. Tapi pas kesana rame banget jadi susah buat foto2 banyak.
Harga tiket masuknya pun lumayan sih 1 orang sekitar 30k kalo tidak salah. Sudah dari Bulan Desember kesana jadi lupa hehe",Netral, , , , , , , ,1,Netral,0.9303
"Parkir mobil 10rb
Tiket masuk 35rb
Naik kuda 20rb (saya bb 50 bisa naik) …", , , , , , , , ,0,Negatif,0.9079
"Tempatnya nggak terlalu besar tapi instagramable banget. Tiket masuk 30 rb sesuai dengan yg dadapat. Selain tempat foto ada binatang2 jg.. kucingnya lucu2, anggreknya jg cantik2, cuma untuk tempat wisata mushola terlalu kecil, harus antri karena muatnya dikit.",Netral, , , , , , , ,0,Negatif,0.5932
"Tempatnya bagus untuk foto-foto, disarankan dateng pagi atau sore biar gak terlalu panas. Banyak spot foto yang bisa diexprole.",Positif, , , , , , , ,2,Positif,0.9831
"Bisa ngasi makan domba, kelinci, rusa, dan kambing di tempat ini. Tersedia juga spot-spot foto yang mengambil konsep dari tempat-tempat terkenal di seluruh dunia. Cocok buat anak-anak dan keluarga", , , , , , , , ,2,Positif,0.9843
"Bagus , cocok untuk keluarga nih ,, spot spot fotonya juga bagus kok ,, tiketnya juga terjangkau , untuk parkiran mobil luas bgt,, waktu kesana sih sekitar jam 11an ya jadinya gak ngantri, tapi pas udh masuk emg rame",Positif, , , , , , , ,2,Positif,0.9104
tempat nya lumayan mengedukasi anak2 dgn hewan2... banyak satwa nya dan fasilitas yg bagus,Positif, , , , , , , ,2,Positif,0.9701
Lumayan bagus tempatnya. Tiket masuk 30rb/org. Bisa bayar pake debit Bca. Tutup jam 17.30 ya... Banyak spot foto keren,Positif, , , , , , , ,2,Positif,0.8973
"Cocok dijadikan lokasi wisata keluarga dan membawa anak. Tiket masuk terjangkau, hanya 35 ribu rupiah. Durasi waktu berkeliling sekitar 1 jam. Rute cukup friendly untuk penggunaan kursi roda atau lansia. Lokasi bersih dan terawat. Bisa …",Positif, , , , , , , ,2,Positif,0.9839
"Tempat ini rekomended banget buat keluarga yang mau rekreasi, bisa belajar banyak di dalam tempat wisata ini. Bisa belajar tentang hewan dan tumbuhan. Ada spot foto keren juga buat yg hunting foto. Pokoknya pelayanan selama pandemi juga tertib",Positif, , , , , , , ,2,Positif,0.9763
"*Agrowisata Bhumi Merapi Yogyakarta*

Agrowisata Bhumi Merapi merupakan destinasi wisata yang menggabungkan konsep …", , , , , , , , ,2,Positif,0.954
"Rekomended untuk mengajak keluarga terutama anak2. tiket Rp 20.000,- dan bisa tukar dengan susu. Anak bisa memberi makan langsung binatang seperti kambing, kelinci dan kura2. Bisa foto dengan binatang. Memberi susu ke kambing, naik kuda, dan foto di rumah hobbit. Tempatnya lumayan sejuk dan ada tempat membeli olah2.",Positif, , , , , , , ,2,Positif,0.9845
"Penambahan lahan parkir diperlukan, lagi viral ini, pengunjung membludag, butuh pemangkasan rumput rumput liarnya sih...terutama bagian koleksi binatangnya...saya suka musangnya lucu, halus bulunya, tapi kok diam saja yaa..padahal nafasnya …",Negatif, , , , , , , ,0,Negatif,0.9659
Bhumi Merapi tempat yang nyaman untuk rekreasi keluarga besar maupun kecil. Bnyak ternak yang disajikan disana secara bebas. Kalau sore enak banget udaranya., , , , , , , , ,2,Positif,0.9794
"Menyenangkan free semua  spot photo, parkir luas. Udara sejuk pas kesana pas cerah dapat View Gunung Merapi yang indah",Positif, , , , , , , ,2,Positif,0.9828
Tempat ini lumayan enak buat wisata keluarga..paling berkesan itu umbaran kelincinya..anakku seneng bgt ngasih makan kelincinya..utk anak muda jg cocok maen kesini..spot fotonya keren2...,Positif, , , , , , , ,2,Positif,0.9639
Salah satu tempat wisata di Jogja yang lumayan hyped. Tiket masuknya sangat terjangkau hanya 30.000/orang. …,Positif, , , , , , , ,2,Positif,0.964
"Rekomendasi tempat berlibur di kawasan Kaliurang, Yogyakarta, cocok untuk keluarga dan mengenalkan anak-anak satwa. Tersedia spot foto yang menarik berupa kota-kota dieropa di arena Lang Lang Buana. Ada juga spot berkuda untuk anak-anak, …",Positif, , , , , , , ,2,Positif,0.984
"Tempat rekreasi yang sangat menarik untuk keluarga anda. Terletak di jl. Kaliurang, anda dan keluarga disuguhi banyak spot foto yang menarik ala eropa, menunggang kuda keliling taman serta banyak sekali fauna yang dikoleksi oleh bhumi …",Positif, , , , , , , ,2,Positif,0.9849
"Tempatnya bagus,sejuk,htm terjangkau,cocok buat yang suka selfie,keren dah pokoknya",Positif, , , , , , , ,2,Positif,0.9804
"Tempat tdk terlalu besar,permainan untuk anak kurang yah, tempat seperti kurang terawat",Negatif, , , , , , , ,0,Negatif,0.9809
"Ada kebun binatang mini, rumah hobbit, memberi makan dan susu ke kambing dan tiruan santorini. Banyak spot foto yg menarik. Bagi penyuka fotografi akan puas hunting foto disini...kemarin kesini pas ada promo tiket 25rb/org.", , , , , , , , ,2,Positif,0.9816
"Tempatnya bagus, cocok buat berpiknik bersama  keluarga untuk sekedar membuat konten atau mengenalkan  hewan ke anak anak juga bisa karna  disana ada minizoonya, temlatnya instagramable banget. Jika ingin datamg kesana  jangan di hari weekend , karena  di hari sabtu minggu itu pengunjungnya sangat ramai.", , , , , , , , ,2,Positif,0.9208
"Nyampe sana masih lumayan pagi tapi parkiran mobil dah hampir full, emang lagi musim libur sekolah sih jadi rame pengunjung.
Tempat luas ada mini zoo yg cocok utk bocil maupun dewasa. …", , , , , , , , ,1,Netral,0.7546
"Tempat cocok buat keluarga
Butuh penataan tempat agar lebih baik lagi", , , , , , , , ,2,Positif,0.6801
"tiket masuknya murah
koleksi satwanya lumayan lengkap
staffnya ramah dan sangat membantu, enak juga diajak ngobrol.
lokasinya juga cukup bersih.", , , , , , , , ,2,Positif,0.7498
"Kali kedua kesini bareng temen dan anak"" uda, pas hari libur jadi rame. Datang pas sore supaya ga terlalu panas. Rekomen buat yang mau foto"" dan ajak anak buat liat binatang selain di bonbin.", , , , , , , , ,2,Positif,0.9287
"spot fotonya masih bagus², untuk htmnya 35k/org yaa 🥰 …", , , , , , , , ,1,Netral,0.7111
Tempat wisata yang lumayan oke buat foto-foto. Tempatnya juga ga terlalu jauh banget dari pusat kota cuma sekitar 30menitan kalau naik motor. Biaya masuk 30rb cukup sebanding sih dengan fasilitas yg ada, , , , , , , , ,1,Netral,0.9021
"Banyak spot foto keren di situ..
Apalagi yg versi Santorini nya..
Mini Zoo nya juga lucu2 binatang nya..
Gudlak yaa", , , , , , , , ,2,Positif,0.5227
"Tiket masuk 35rb untuk hari biasa dan 40rb untuk hari libur nasional..

Cocok untuk anak anak, ada banyak binatang yg bisa dilihat dan disentuh, seperti …", , , , , , , , ,2,Positif,0.9748
"perjalanan menuju agro wisata bhumi merapi seger karena lokasinya di daerah pakem. tiket masuknya 20rb untuk ke agro wisatanya. konsepnya kaya wisata keluarga gitu, jadi cocok bawa anak-anak kesini. bisa kasih makan kelinci juga disini. kalo mau masuk ke tempat ala-ala yang instagramable nanti bayar lagi. tapi ga mahal kok",Positif, , , , , , , ,2,Positif,0.9566
"Tempatnya Cantiknyaa sekalii, Aesthetic Buat foto, cocok jua liburan sama keluarga, banyak binatang-binatang yang keren and lucuu lucuu, kemarin beli harga 35k worth itt bgtt wajib cobain kesini", , , , , , , , ,2,Positif,0.9354
"Menemani anak field trip kesini,htm saat weekday 30k karena kolektif,kalau perorangan 35k,rute kesini agak menanjak tapi tidak terlalu curam,jalanan juga lebar.Ada pendopo yang bisa dipakai untuk istirahat. …", , , , , , , , ,1,Netral,0.5359
"Price: 25k/person
So many spot foto foto yg cuuu abissss. Hewan hewannya juga banyak bisa dikasi makan. Cocok buat moms bisa foto foto syantik, baby bisa play with animals👌🏻✨ …", , , , , , , , ,2,Positif,0.9733
"Banyak spot foto htm murah ada mushola juga tapi teroisah dg tempat wisata, di lapangan tepatnya, gak terawat banyak kotoran kelelawar, agar kebih diperhatikan mengingat tempat ibadah 1 1 nya di lokasi tersebut. Parkir luas, ada kantin juga, di bagian hewan2 bau menyengat sekali sepertinya dari burung unta",Negatif, , , , , , , ,0,Negatif,0.9717
"• Harga 35rb, parkir motor 5rb. Ada fasilitas untuk naik kuda, lupa harganya.
• Fasilitasnya mushola, foodcourt, gazebo.
• Ada hewan-hewan seperti kelinci, ular, kura-kura, burung unta, rusa, domba, …", , , , , , , , ,2,Positif,0.9637
"Argo wisata bhumi merapi
Lokasi wisata di lereng gunung merapi 😁
Tiket weekend 35k worth it untuk liburan keluarga x😁😁😁 …", , , , , , , , ,2,Positif,0.9532
"Tempatnya lumayan menarik. Cuman untuk pengunjungnya, ga dibatesin. Dann di dalem, lumayan banyak orang yg pada ngelepas masker. Karena buat foto foto. Mungkin sebaiknya ada petugas yg jaga tiap tempat. Buat ngingetin pengunjungnya buat selalu pake masker. Soalnya mereka habis foto, lepas masker, eh maskernya ga dipake lagi :(",Negatif, , , , , , , ,0,Negatif,0.969
"Destinasi yang bagus buat anak2. Bisa belajar ngasih makan kelinci, ngasih susu kambing, naik kuda, dll. Spot fotonya juga bagus, apalagi sekarang udah ada rumah hobbit. Terakhir ke sana bulan Mei 2018, harga tiket 20k, berlaku juga buat anak di atas 2th. Mas2 penjaganya pun ramah. ❤", , , , , , , , ,2,Positif,0.9756
"Tiket masuk IDR35k, koleksi satwanya sangat sedikit dan wahan yg di dalam pun gitu2 aja… dengan tiket 35k sih menurutku rada kemahalan krn itu hanya tiket masuk nya saja sementara di tempat lain tiket 35k bisa di tuker dengan minuman",Negatif, , , , , , , ,0,Negatif,0.957
"Lokasi wisata di kaki gunung Merapi. Dipamerkan aneka macam satwa dilindungi mulai dari bebek, kucing, kura kura, binturong, rusa, babi hutan, ular (segala varian dan ukuran) dan masih banyak lagi. …", , , , , , , , ,2,Positif,0.9772
"Mini zoo juga bisa interaksi sama beberapa hewan, tiket masuk murah, better jangan terlalu siang krn panas. Foto” di dalemnya udh kayak di luar negeri, bisa sewa kostum juga", , , , , , , , ,2,Positif,0.7443
"Harga tiketnya 25k / orang . Tapi sepadan yaa dengan apa yg kita dapet apalagi kayak aku yg suka foto fotooo hehe .. bakal ada spot burung , hewan cocok buat bawa anak kecil ya . Selain itu spot yg paling aku suka adalah spot city Gtu . Ada …", , , , , , , , ,1,Netral,0.7888
"Konsepnya sangat menarik memang, banyak spot2 instagramable sangat menarik anak muda banget. Selain itu tempat ini cocok juga dikunjungi keluarga besar terutama yang punya anak kecil, pasti betah ga mau diajak pulang. Lokasinya yahud …", , , , , , , , ,2,Positif,0.8324
"Salah satu obyek wisata di Kaliurang  dengan konsep agro wisata yang bisa dikatakan cukup menarik. Terdapat mini zoo dengan beberapa koleksi hewan. Ada playground kecil. Ada kereta mini. Ada spot foto ala Santorini yg instagramable. Namun, …", , , , , , , , ,2,Positif,0.9614
"Kereenn .. banyak banget spot foto yang bagus, gak bakal puas, pasti pinginnya foto teruss😅 …", , , , , , , , ,1,Netral,0.7184
"Bagus spot"" Fotonya", , , , , , , , ,2,Positif,0.7084
"Ini baru tempat wisata yang klop banget, bisa kenal macam2 hewan dan juga banyak banget spot foto yg instragamable.. …", , , , , , , , ,2,Positif,0.9614
"Aku ke sini tgl 2 Januari dan kebetulan sepi. Tiket masuk Rp.30rb, parkir mobil Rp.10rb.
Tempatnya bersih, beberapa kali lewat kandang agak bau, tapi wajar aja ya …", , , , , , , , ,0,Negatif,0.7163
"Kalau mau foto dispot ala Santorini lebih baik saat weekday, saat weekend sangat ramai sekali...
Dulu kelincinya banyak dan dilepas, skrng tinggal sedikit, itupun yg dilepas hanya 1 sampai 2 ekor saja",Negatif, , , , , , , ,1,Netral,0.5739
"Dah ke 3 kali kesini, gak bosenin Temp nya kalau buat liburan anak, tiket murah tapi anak happy, bisa berinteraksi dengan hewan.
Dan ada spot foto Santorini, bener² keluarga bisa mendapatkan view do to yg bagus", , , , , , , , ,2,Positif,0.9696
Banyak spot buat foto2 yg instagramable. Aman utk wisata bersama anak2 kecil, , , , , , , , ,2,Positif,0.9834
"Enak masakannya
Nampol pedasnya
Masakan rumahan khas Yogyakarta", , , , , , , , ,2,Positif,0.938
"Tempat rekreasi yang cocok buat keluarga di akhir pekan, tempatnya bersih, luas, adem rindang, parkiran luas, pelayanannya juga bagus, petugas ramah dan komunikatif. …", , , , , , , , ,2,Positif,0.9867
"Salah satu tempat wisata unik di Jogja. Banyak Spot foto, karena setiap tempat berbeda beda tema. Yang paling menonjol spot foto ala Santorini. Kids Friendly, karena ada spot edukasi, mengenal berbagai macam jenis hewan. …", , , , , , , , ,2,Positif,0.9844
