review,label, , .1, .2, .3, .4, .5, .6
"wisata di daerah kaliurang.. udara sejuk yang sangat enak untuk di datangi d waktu anda berlibur.. tersedia banyak spot wahana seperti reptil, burung, cafe, berkuda, memberi makan hewan, santorini dll",Positif, , , , , , , 
"Datang pertama kali tahun 2021.. tempatnya masih baru, jadi masih bagus2 spot fotonya..terutama diarea ""Santorini""
Tapi datsng lagi setahun berikutnya suasana sudah sedikit berbeda. Cat2 tembok …",Negatif, , , , , , , 
"Lokasi luas,tiket masuk 25k parkir 3k. Ada berbagai macam hewan dari kucing,kelinci,kira2,ular,kambing,merpati bahkan rusa. Ada spot foto kece dan asri bangett utk liburan. Skrg karena covid ada penerapan protokol kesehatan, wajib masker, handsanitizer dan cek suhu. Best! Jgn lupa jaga jarak",Positif, , , , , , , 
"tempatnya bagus, tiket msuknya cm 35k bisa foto di smua spot foto, tmpatnya bersih jg bnyak hewan""nya, hrs pagi kl mau ksini soalnya jam 4 sore udh mulai sepi mau ditutup",Positif, , , , , , , 
"Lebih mirip tempat wisata dengan beragam spot foto.
Beberapa satwa yang ada disana, ada burung, burung unta, kucing, ular dan lainnya",Negatif, , , , , , , 
"Mengunjungi tempat ini sangat mudah,karna terdapat bnyak petunjuk jalan dan tempatnya tidak jauh dari jalan raya. Berwisata saat pandemi sangat beresiko,namun mereka menerapkan protokol kesehatan dgn baik. Yaitu pengecekkan suhu badan,cuci …",Positif, , , , , , , 
Tempat wisata di daerah kaliurang yang cocok jika membawa anak kecil karena banyak hewan2 seperti di kebun binatang. Karcis bisa ditukarkan dengan susu. Tiket masuk untuk foto2 harga soft opening 10k tp kalo harga normal 20k dengan harga segitu ya lumayan sih dan kalo weekens fotonya harus antri karena penuh,Positif, , , , , , , 
"Tempat yang menarik. Kebun binatang kecil dengan banyak spot berfoto yang bagus. Ala Santorini, Mexico dll.",Positif, , , , , , , 
"Asli tempat favorit anak2 mulai dr usia batita ke atas untuk bisa belajar dekat dgn hewan2. Bisa feeding kelinci, Musang,Tupai, Hamster, berbagsi ras Kucing, Rusa, Domba, Kambing, kawanan merpati, dan jenis burung lainnya hingga bisa …",Positif, , , , , , , 
"Ada kebun binatang mini, anak2 bisa interaksi dengan binatang seperti kelinci, kambing, domba, merpati, rusa, kura-kura dan beberapa burung. Yang agak menghawatirkan sih ada kandang kadal raksasa, mungkin komodo, mungkin juga bukan tapi …",Negatif, , , , , , , 
Tempatnya cocok buat rekreasi keluarga. Buat anak muda ada juga spot2 foto kece. Harga tiket pas hari minggu 25rb per orang.,Positif, , , , , , , 
"Aq kash bintang 5 karena hrga masuk yg murmer bngt, 20rb udah bs liat macem2 binatang mulai dr kelinci, rusa,kambing, kuda sampai ular n kura2 raksasa ada smua. Kecuali kalo mau liat binatang besar kyk gajah n zebra dsb itu k kbun binatang …",Positif, , , , , , , 
Suka banget sama tempatnya . Banyak spot2 foto yg instagamable . Ga nyesel jauh2 ksni,Positif, , , , , , , 
"Cocok untuk jalan jalan bersama teman, pacar dan keluarga. Pokoknya segala usia bisa. …",Positif, , , , , , , 
"Outing class, paguyuban wali dan siswa kelas 4a SDN Berbah 2. Kegiatan ini dilaksanakan di oenghujung akhir semester 2, tepatnya usai anak-anak mengerjakan tes kendali mutu semester genap. Kami merencanakan swbelumnya untuk family gathering …",Positif, , , , , , , 
"Tempat rekreasi edukasi yang sangat cocok untuk keluarga, lokasi asri banyak hewan yang bisa jadi sarana belajar, spot foto yang manarik, suasana bersih, restoran yangenyajikan makanan dan minuman enak dengan harga terjangkau, masuk ke …",Positif, , , , , , , 
"Salah satu spot destinasi wisata yang bertajuk agrowisata. Cocok banget buat keluarga yang mempunyai anak kecil karena banyak sekali fauna yang ada, begitu juga banyak taman, suasana sejuk karen aberada di jakal km 16. Tiket masuknya cukup …",Positif, , , , , , , 
tempatnya bagus dan luas. suka deh banyak spot foto dan ada mini zoo nya,Positif, , , , , , , 
Mau refreshing lepaskan penat kota? Agrowisata Bhumi Merapi bisa menjadi salah satu pilihan. Pemandangan hijau merelaxkan mata. Bersama anak anak juga sempurna karena mini zoo yang anak anak bisa berinteraksi dengan beberapa hewan yang …,Positif, , , , , , , 
Tempatnya sejuk dan nyaman .... Spot foto-foto juga instagramable... Ada hewan hewan juga...,Positif, , , , , , , 
"Tempat yg paling seru disini di santorininya 😍 banyak tempat yg kalau kita foto-foto jadi lebih terlihat bagus...kalau tempat yang lain,seperti kasih makan hewan hewan ada kambing,kelinci lebih seru di eco green park malang,tiket masuk …",Positif, , , , , , , 
Selama ppkm tutup..tempatnya cukup luas. Anak anak suka bermain bersama hewan2. Bisa kasi  makan kelinci. Ada berbagai jenis kucing. Tempat outdoor dan terbuka anak2 bisa lari-lari. Cukup membantu unk mengenalkan aneka hewan2 kepada anak2 usia dini. Semoga besok2 bisa nambah hewan2 lagii..,Positif, , , , , , , 
"Banyak hewan dan spot foto menarik. Tempat mudah ditemukan
Parkir 5k
Minuman 20k
Tiket masuk 35k",Positif, , , , , , , 
"tiket masuk 35/orang
menurutku sdh bagus sih.... tempat foto2 juga oke.
hewan2 juga oke.... …",Positif, , , , , , , 
"Tempat wisata keluarga sangat cocok untuk yang punya anak kecil, memberi makan kelinci, memberi susu kambing, memberi makan rusa. Spot foto di Rumah Hobbit, Rumah Teletubbies, Taman Bunga, ada beberapa binatang Reptil, Burung². Bisa naik …",Positif, , , , , , , 
"Salah satu wisata yang amazing di kaliurang, banyak spot foto yang instagramable buat anak2 muda.  Cocok juga untuk yang sudah berkeluarga bisa di katakan mini zoo, bisa naik kuda juga dan bagi yang lapar tenang... Ada resto di dalamnya.",Positif, , , , , , , 
Jogja makin istimewa kalau datang bersama orang yg teristimewa 😘🥰 …,Negatif, , , , , , , 
"Tempat ini asik dan deket dari rumah aksesnya pun mudah. Ini saat pertama anak sy ajak kluar rumah setelah pandemi agak mulai mereda. Dia excited banget liat kelinci dan hewan2 lain yang ada dilokasi.
Sehat semua buat seluruh bayi bayi di Indonesia",Positif, , , , , , , 
"Tempatnya children friendly karena banyak hewan2 yang bisa ditemukan. Tempat fotonya estetik. Concern ku cuma 1, area rusa dan burung unta terlalu dekat dengan pengunjung, takut ada yg kepatuk aja sih. Overall menyenangkan",Negatif, , , , , , , 
"kemarin habis liburan di tempat ini, bisa jadi wahana edukasi buat anak, karena bisa berinteraksi langsung dengan beberapa binatang seperti kelinci, kambing, kuda dll....",Positif, , , , , , , 
Pertama kali ke bhumi merapi karena penasaran dengan spot foto yang sedang viral bertema santorini...saat memasuki area langsung disuguhkan dengan beberapa macam hewan dan spot foto yang menarik..tempat ini sangat cocok untuk semua …,Positif, , , , , , , 
"Tempat wisata yang sangat mengedukasi banget.
Terdapat spot2 foto&mini zoo di dalamnya.
HTM yg ramah dikantong sangat pas untuk dikunjungi walau agak jauh dari pusat …",Positif, , , , , , , 
"Petugasnya baik², tempat edukasi binatang spot foto ala santorini. Tempat bersih juga htm 35k.",Positif, , , , , , , 
Worth it banget kemarin liburan kesini... Tempatnya luas banyak tempat buat duduk santai... Hayukkkkk ke sini ajaa liburannya🤗❤️❤️❤️ …,Positif, , , , , , , 
"Ada mini zoo, spot foto2 yang menarik, banyak saung tempat duduk dan istirahat. Cocok untuk keluarga dan anak2. Paling suka yang mini Santorini. Lucu banget. Tapi kalau mau enak cari waktunya jangan pas musim liburan karena rame.",Positif, , , , , , , 
"Tempatnya nyaman, bersih, hijau, segar, kita bisa menyentuh hewan2nya secara langsung, bisa dikatakan kebun binatang mini. Asiiiik banget 😁😁😁 …",Positif, , , , , , , 
"Salah satu tempat wisata dilereng merapi yang menyajikan tema tempat ala barat... Ada kebun binatang mini dan kita bisa berinteraksi langsung dengan hewan.
Terdapat juga fasilitas Mushola dan toilet. …",Positif, , , , , , , 
"Cocok bawa anak kecil, mini zoo, mini santorini, foto2..
Tiket masuk bulan mei 23 25rb/bln",Positif, , , , , , , 
"Bagus buat poto2 n ramah anak karna banyak hewan2 yg bisa dilihat,bisa naik kuda juga loohh n udara sejuk banget",Positif, , , , , , , 
"Sampai di Bumi merapi jam 07.00, trnyata masih tutup buka jam 08.30 apa boleh buat kita nunggu 1jam stengah, tapi ga sia sia semua'a terbayar",Negatif, , , , , , , 
"#LetsGuide
Salah satu tempat wisata di daeraH kaliurang yogya, cocok untuk keluarga bawa anak kecil, tempat y adem, ada berberapa jenis hewan dam spot foto yang kekinian. Parkiran luas motor, mobil, ada jual makan dan minum juga dlokasi. Mampirlah..",Positif, , , , , , , 
"Kesini karena ikut outbound, ternyata tempatnya bagus bgt buat foto2. Ada mini zoo juga utk anak2. Tersedia makanan minuman yang bisa dibeli disana. Kl yg mau dtg siang hari lebih baik pakai topi, jgn lupa sunglasses.",Positif, , , , , , , 
"Rekomendasi tempat rekreasi di Jalan Kaliurang atas. Tempatnya cocok banget buat anak-anak. Ada beberapa hewan, taman yang nyaman, dan miniatur kota-kota di Eropa. Ada baiknya jangan akhir pekan kalau ke sini, soalnya rame banget jadi susah kalau mau ambil foto. Kalau terpaksa akhir pekan, datanglah pagi hari sekitar jam 9 pagi",Positif, , , , , , , 
Yang mau liburan sambil beredukasi bersama keluargaaaaaaa ... Bisa banget maen ke sini tapi htmnya agak mahal 20k per orang ... Kalau sendiri terjangkau kalau rombongan yaaa lumayan menguras hehehe ... Nanti ada free susu segelas kecil ... Binatangnya lumayan juga ... Ibarat kata mini zoo gituuu,Negatif, , , , , , , 
Cocok buat keluarga yang punya anak kecil. Bisa mengenalkan beberapa fauna kepada anak-anak. Ada spot foto untuk Anda yang suka posting di sosmed. …,Positif, , , , , , , 
"Tadinya kesini mau makanin Kelinci, tapi ternyata kelincinya lagi di istirahatin. Tapi untungnya bisa Naik Kuda, jadi anaknya gak ngambek hehehehe😂🫶🏻 …",Negatif, , , , , , , 
"Tempat wisata yang cukup mengedukasi, tersedia mini zoo dengan hewan2 yang beragam, selain melihat disini kita juga diperbolehkan untuk memberi makan,menyentuh hewan2 tertentu yang tentu saja didampingi oleh pawang atau zoo keepernya. …",Positif, , , , , , , 
"tempatnya cozy buat liburan keluarga, banyak spot foto dan cocok juga buat ajak anak2 karna ada mini zoo, bisa buat ngelatih anak supaya mengenal binatang",Positif, , , , , , , 
seruuu banget bisa ke sini walaupun perjalanannya lumayan jauh dari kota tapi worth it😍 tiket masuk juga murah hanya Rp35.000 recommended banget …,Negatif, , , , , , , 
"Tempat nya asri.. mudah dijangkau juga dengan kendaraan mobil ataupun motor.
Banyak binatang yg dilestarikan juga disana, seperti monyet berbulu putih, domba, kambing, kira2, biawak, dll …",Positif, , , , , , , 
Tempat nya seru banget buat foto foto sama keluarga.   Pasangan. Atau teman.. Ada banyak hewan yang terawat baik juga disana..,Positif, , , , , , , 
"Tempat jalan-jalan dengan decoration khas. Bagus bener disini cukup instagramable. Kamu juga bisa sewa costume lho biar lebih menjiwai
Selain tempat foto yang instagramable tempat ini juga menyuguhkan berbagai macam …",Positif, , , , , , , 
"Masuk agrowisata nya 20 ribu, byk satwa jinak yg bisa dilihat. Mulai kelinci, kucing hitam, luwak, reptil, ikan, dan tanaman hias. Ada blok wisata suasana inggris, swiss dan santorini yg lumayan seru untuk hunting foto (tambah tiket 10 ribu). 😄 …",Negatif, , , , , , , 
Bagi yang suka foto-foto tempat ini cocok banget karena terdapat banyak spot foto yang instagramable,Positif, , , , , , , 
"(+) Sangat cocok untuk rekreasi keluarga dan media belajar tentang alam buah hati anda. Udara segar, tempat asri, tiket masuk terhitung murah 20k/org termasuk anak diatas 2 thn. Bisa bermain dan berinteraksi langsung dengan kelinci, kura …",Positif, , , , , , , 
"Agrowisata Bhumi Merapi adalah destinasi wisata yang terletak di lereng Gunung Merapi, Sleman, Yogyakarta. Tempat ini menawarkan pengunjungnya pengalaman wisata edukasi budidaya ternak dan perkebunan yang menarik. Selain itu, Bhumi Merapi …",Positif, , , , , , , 
"Salah satu destinasi wisata yang recomended kalau ke Jogja. Ada mini zoo, ada banyak spot foto yang bagus dan ada penyewaan kostum untuk berfoto ala-ala, ada wahana berkuda, ada kolam untuk pemancingan ikan bagi anak-anak. …",Positif, , , , , , , 
"Kuy cobain wisata di Bhumi Merapi, cocok banget untuk family. Apalagi untuk anak-anak bisa banget untuk belajar dan menambah ilmu serta pengalamannya. Ditempat ini banyak sekali jenis hewan, mulai dari jenis unggas, mamalia, dan reptil. …",Positif, , , , , , , 
"Banyak hewan yang jarang ditemui dan Kids -friendly,bisa foto bersama burung,kasih makan rusa,naik kuda dengan harga kisaran 5-50rb diluar dari tiket masuk 35rb/orang. …",Positif, , , , , , , 
"banyak spot foto bagus, htm jg terjangkau tpi harga tiket parkirnya kok 10rb sih pdhal weekday, mohon koreksi ya",Positif, , , , , , , 
Parkirnya cukup luas.. tempatnya strategis dan cocok untuk liburan bareng anak - anak.. disitu kita bisa kasih minum susu ke kambing.. naik kuda... bisa pegang ular.. foto bareng sama burung hantu.. burung kakak tua dll..,Positif, , , , , , , 
"Mantap,,
murah,,
pesen makanan disini enak dan murah pula.. …",Positif, , , , , , , 
"Tempatnya sangat ramah buat anak anak. Banyak hewan hewan lucu yang bisa dielus-elus. Petugasnya juga ramah ramah banget, suka ngobrol sama pengunjung. Daerah spot foto juga banyak jenisnya bukan Santorini aja (seperti tempat² lain), dan perawatannya bagus. Good Job.",Positif, , , , , , , 
"Tempat wisata yg menjadi favorit anak² saya.
Setiap ayahnya pulang dari rantauan selalu minta kesini. …",Positif, , , , , , , 
"Tempat wisata yang cukup berkesan. Ada mini zoo, ada area foto ala2 di London, di santorini, dll
Ada horse ridding. Udara disana juga sejuk. Ada mushola, ada tempat makannya juga.",Positif, , , , , , , 
"Tempatnya bagus, hawanya sejuk. Cocok buat dewasa dan bawa anak-anak kecil, ada mini zoo juga",Positif, , , , , , , 
"Tempat bersih bagus cocok buat rekreasi keluarga dan edukasi anak.
Harga tiket 25rb
Parkir lumayan luas tempat juga mudah ditemukan.",Positif, , , , , , , 
Kesini pas weekdays enak bgt sepi mau foto2 jga ga trlalu ramai,Positif, , , , , , , 
"Tempat yg asyik berwisata bersama keluarga atau pacar, banyak spot foto dan gratisss. Utk anak2 ada berbagai macam hewan (kebun binatang mini), juga tersedia tempat minum dan makan.",Positif, , , , , , , 
"Tempatnya cocok untuk rekreasi keluarga,cocok untuk edukasi anak ekcil. Ada beberapa bagian kayanya. Pertama kaya kebun binatang gt, sama agrowisata yang Instagramable bgt. Tiketnya 20k parkir 3k agrowisata 10k. Tempatnya bersih. Terjangkau …",Positif, , , , , , , 
"Assalamuallaikum wr.wb gaes. Hari ini akan diulas mengenai destinasi wisata yang aku kunjungi. .
Yap, Agrowisata Bhumi Merapi.Terletak di Jl. Kaliurang KM.20, Sawangan, …",Positif, , , , , , , 
Tempat wisata yang banyak memiliki Spot foto.Cocok banget untuk liburan keluarga ☺️,Positif, , , , , , , 
"Tempatnya bagus, banyak spot untuk foto. Namun wahananya sedikit.",Positif, , , , , , , 
Tempat wisata yang menarik dan banyak spot foto yang instagramable dan eye catching. Terbuka untuk anak-anak maupun orang dewasa. Jam operasional mulai pukul 10.00 - 18.00 WIB. Terdapat cafe juga untuk membeli snack ataupun minuman,Positif, , , , , , , 
"Bhumi Merapi.
Tempat rekreasi untuk anak.
Edukasi dan masih banyak yang lainnya. …",Positif, , , , , , , 
"Tempat yang cocok buat foto-foto estetik, apalagi kalau mau cari vibes kayak jalan-jalan kecil di eropa, pokoknya kalau kesini wajib foto-foto",Negatif, , , , , , , 
"Tempat yang asik buat anak bermain. Ada kelinci, kuda, kambing dan hewan hewan yang lain. Ada restoran jika ingin makan siang.",Positif, , , , , , , 
"Tiket masuk 35rb, ada mini Zoo dan spot foto bagus di dlm. Parkiran luas dan udara sejuk",Positif, , , , , , , 
Tempat rekreasi yang nyaman dan ramah anak anak. Datang kalau pas sepi dan hawa sejuk sangat menyenangkan,Positif, , , , , , , 
"Untuk yg punya kamera bagus, fotogenik cocok.
Kalau hp kentang selfie di sini, hunting foto b ajah. …",Negatif, , , , , , , 
"Untuk mengisi libur sekolah, Bhumi Merapi salah satu tempat rekreasi yang pas buat anak anak serta dewasa, …",Positif, , , , , , , 
"Pertama kali ke tempat ini, saat menemani anak kemah pramuka. Tempatnya luas dan sejuk, ada beberapa pendapa. Toilet cukup tersedia banyak. Ada beberapa warung makan.",Positif, , , , , , , 
"Ini tu tempatnya keren banget.. Warganya ramah2, makanannya juga bisa request, seperti di rumah sendiri. Meski tempatnya lumayan jauh dr kota, tapi seru banget tinggal disini beberapa hari. Aku rasa tempatnya di design khusus untuk kita …",Negatif, , , , , , , 
Bhumi Merapi menyuguhkan spot-spot foto indoor dan outdoor dengan berbagai macam tema. Beberapa fasilitas dan beberapa bagian dari mini zoo sedang dalam proses pengerjaan.,Positif, , , , , , , 
"Tempat Instagramable ,cocok sekali untuk refreshing keluarga ,pasangan dan teman2..ada bbrapa wisata fauna juga cocok untuk edukasi anak2 ...ada banyak space untuk foto2 ,tempat luas ,parkir juga ..tiket masuk cukup bayar 30 rb per orang ... warung makan dan musola tersedia",Positif, , , , , , , 
"Tempatnya enak buat maen bareng keluarga, banyak hewan2 lucu, dan spot foto yang bagus bagus",Positif, , , , , , , 
Enak dingin bagus banyak mainannya bisa kasih makan binatang dan burung bisa buat foto juga,Positif, , , , , , , 
"Ada kebun binatang mini, ada taman, ada spot foto berlatar belakang kota2 eropa, parkiran luas, tiket masuk murah, banyak colokan buat charge, dan musholla nya enak buat ngadem",Positif, , , , , , , 
