text,label_indobert,confidence,label_llm_final,alasan_llm,raw_llm_output
"Oke banget utk wisata keluarga, oke juga untuk foto-foto bareng pasangan / keluarga. Plus ada mini kebun binatang juga. Parkir luas  , tiket masuk juga OK 👍 …",positif,0.9799,positif,"Teks menggunakan kata-kata positif seperti 'oke banget', 'oke juga', dan 'OK', serta tidak ada kata atau kalimat negatif yang jelas.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks menggunakan kata-kata positif seperti 'oke banget', 'oke juga', dan 'OK', serta tidak ada kata atau kalimat negatif yang jelas.""
}"
"Bagus banget, spot fotonya banyak, ada banyak hewan juga yg bisa mengedukasi anak, the best 🥳🥳 …",positif,0.9888,positif,"Teks ini menggunakan kata-kata seperti 'Bagus banget', 'spot fotonya banyak', dan 'the best' yang mengindikasikan kesan positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks ini menggunakan kata-kata seperti 'Bagus banget', 'spot fotonya banyak', dan 'the best' yang mengindikasikan kesan positif.""
}"
"Tempatnya bagus, koleksi hewan cukup beragam, untuk pengguna kursi roda jg ada jalurnya cm perlu ditambahin sedikit pohon yg gede soalnya panas banget kalo siang",netral,0.9755,positif,"Teks mengandung kalimat positif seperti 'Tempatnya bagus' dan 'koleksi hewan cukup beragam', serta juga mengemukakan saran yang konstruktif untuk memperbaiki kekurangan tempat tersebut.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks mengandung kalimat positif seperti 'Tempatnya bagus' dan 'koleksi hewan cukup beragam', serta juga mengemukakan saran yang konstruktif untuk memperbaiki kekurangan tempat tersebut.""
}"
"tempat wisata yang instagramable, banyak spot foto. untuk edukasi anak2 juga ada seperti feeding animals. jajanannya juga lumayan. lokasi strategis hanya 30-40 menit dari pusat kota, jalan menuju lokasi sangat baik 👍🏻 …",positif,0.9852,positif,"Teks tersebut menggunakan kata-kata positif seperti 'instagramable', 'lokasi strategis', 'jalan menuju lokasi sangat baik', dan emosi positif seperti 👍🏻, yang menunjukkan bahwa ulasannya tentang tempat wisata tersebut adalah positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggunakan kata-kata positif seperti 'instagramable', 'lokasi strategis', 'jalan menuju lokasi sangat baik', dan emosi positif seperti 👍🏻, yang menunjukkan bahwa ulasannya tentang tempat wisata tersebut adalah positif.""
}"
"Bagus untuk outbound anak2 sekolah, santorini bagus untuk foto2an  tapi sayang bau kambing dan burung merak bau  gak mandi ,🤣🤣🤣 …",negatif,0.9782,negatif,"Teks mengandung kalimat negatif, seperti ""sayang bau kambing dan burung merak bau  gak mandi"" yang menunjukkan bahwa penulis tidak puas dengan kondisi di Santorini","{
  ""label_final"": ""negatif"",
  ""alasan"": ""Teks mengandung kalimat negatif, seperti \""sayang bau kambing dan burung merak bau  gak mandi\"" yang menunjukkan bahwa penulis tidak puas dengan kondisi di Santorini""
}"
"Suasananya asri, cocok untuk wisata keluarga",positif,0.9841,positif,Kata-kata seperti 'asri' dan 'cocok untuk wisata keluarga' menunjukkan gambaran positif tentang suasananya.,"{
  ""label_final"": ""positif"",
  ""alasan"": ""Kata-kata seperti 'asri' dan 'cocok untuk wisata keluarga' menunjukkan gambaran positif tentang suasananya.""
}"
"Tempatnya bagus, cocok untuk wisata keluarga
Sekedar saran untuk pembayarannya bisa di sediakan QRIS, merchant ato via Tf",netral,0.9307,positif,"Pengguna menyebutkan 'bagus', yang menunjukkan kesan positif tentang lokasi wisata. Selain itu, mereka juga memberikan saran untuk memasukkan kemudahan pembayaran melalui QRIS, yang mengindikasikan bahwa mereka memiliki intensi untuk mengunjungi lokasi tersebut.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Pengguna menyebutkan 'bagus', yang menunjukkan kesan positif tentang lokasi wisata. Selain itu, mereka juga memberikan saran untuk memasukkan kemudahan pembayaran melalui QRIS, yang mengindikasikan bahwa mereka memiliki intensi untuk mengunjungi lokasi tersebut.""
}"
"Tempatnya bersih nyaman, asik, anak2 suka bisa mengenal satwa lebih dekat,, tiket juga murah terjangkau, tempat parkir luas, pokoknya the best",positif,0.9916,positif,"Teks mengandung kata-kata positif seperti 'bersih nyaman', 'asik', 'murah terjangkau' dan 'the best' yang menunjukkan kesan positif terhadap lokasi tersebut.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks mengandung kata-kata positif seperti 'bersih nyaman', 'asik', 'murah terjangkau' dan 'the best' yang menunjukkan kesan positif terhadap lokasi tersebut.""
}"
"Tiket masuknya Rp 35.000,-
Tempat luas, bagus, terletak di daerah kaliurang yang sejuk. Komplit juga ada minizoo, family resto, di bagian Langlang-buana dibuat semacam miniatur kota2 di dunia seperti Venice, Santorini, dll. Anak-anak betah di sini : )",positif,0.9659,positif,"Teks menggambarkan lokasi wisata dengan kata-kata positif, seperti 'bagus', 'sejuk', dan anak-anak 'betah'.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks menggambarkan lokasi wisata dengan kata-kata positif, seperti 'bagus', 'sejuk', dan anak-anak 'betah'.""
}"
"Tempatnya bagus, mudah dijangkau, parkiran luas (bayar 10.000 sepuasnya), binatang gak terlalu banyak, tapi area berfoto di belakang sangat menarik.",positif,0.6946,positif,"Menggunakan kata-kata baik seperti 'Tempatnya bagus', 'sangat menarik', dan tidak menemukan kata-kata negatif, hanya sedikit kesombongan dengan menulis '(bayar 10.000 sepuasnya)'","{
  ""label_final"": ""positif"",
  ""alasan"": ""Menggunakan kata-kata baik seperti 'Tempatnya bagus', 'sangat menarik', dan tidak menemukan kata-kata negatif, hanya sedikit kesombongan dengan menulis '(bayar 10.000 sepuasnya)'""
}"
"Agrowisata yang menyajikan pemandangan yg bagus, ada beberapa hewan yang bisa dilihat disana, tempatnya lumayan luas, fasilitas lengkap, seperti mushola, kamar mandi, resto, cafe, taman bermain, bisa menaiki kuda juga,. Rekomended untuk …",positif,0.9641,positif,"Deskripsi teks yang menyebutkan pemandangan indah, fasilitas lengkap, dan rekomendasi menunjukkan kesan positif terhadap tujuan wisata tersebut.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Deskripsi teks yang menyebutkan pemandangan indah, fasilitas lengkap, dan rekomendasi menunjukkan kesan positif terhadap tujuan wisata tersebut.""
}"
"Taman, mini zoo dan spot selfie bagi yang hobi foto foto..
Kondisi nya sih sebagian sudah tidak terawat..
Yang baru spot foto foto dengan tema santorini.. …",negatif,0.9827,netral,"Teks awal menunjukkan bahwa kondisi taman sudah tidak terawat (sudah negatif), tapi kemudian menambahkan spot selfi yang baru dan memiliki tema santorini (sudah positif). Oleh karena itu, teks tersebut dapat dianggap netral.","{
  ""label_final"": ""netral"",
  ""alasan"": ""Teks awal menunjukkan bahwa kondisi taman sudah tidak terawat (sudah negatif), tapi kemudian menambahkan spot selfi yang baru dan memiliki tema santorini (sudah positif). Oleh karena itu, teks tersebut dapat dianggap netral.""
}"
"awalnya ga banyak ekspektasi sama tempat ini tapi ternyata seru juga!! bagian terserunya menurutku itu waktu liat hewan2 di deket gerbang masuk, ada kelinci, burung hantu, kucing bengal dll yang bisa kita lihat dan pegang langsung. kemarin kesana wkt weekdays jadinya sepi. harga tiket masuknya 30k, kalau suka foto2 ya ok sih kalo kesini",netral,0.9667,positif,"Penulis mengungkapkan kesan positif tentang tempat tersebut, menyebut bahwa itu 'seru' dan menuliskan hal-hal positif yang dilakukan di sana, seperti melihat dan memegang hewan-hewan.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Penulis mengungkapkan kesan positif tentang tempat tersebut, menyebut bahwa itu 'seru' dan menuliskan hal-hal positif yang dilakukan di sana, seperti melihat dan memegang hewan-hewan.""
}"
"Tiket masuk agro 20k/org, terus nanti kalau mau masuk ke kawasan yg bangunan2 indah, tiket masuk 10k/org. Tempat liburan yang nyaman dan penuh edukasi untuk anak2 maupun orang dewasa. Menghilangkan stress😊😊 …",positif,0.9736,positif,"Teks tersebut menggunakan kata-kata yang menunjukkan kesan positif, seperti 'nyaman', 'edukasi', dan 'menghilangkan stress'.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggunakan kata-kata yang menunjukkan kesan positif, seperti 'nyaman', 'edukasi', dan 'menghilangkan stress'.""
}"
"Yang hobi foto-foto pasti seneng banget datang kesini. Banyak spot menarik dan instagramable. Untuk yang punya anak kecil, jangan kuatir. Disini juga ada koleksi hewan-hewan 😁 HTM nya waktu saya kesini masih sekitar 30k …",netral,0.7234,positif,"Teks ini mengandung kata-kata yang menunjukkan kepuasan dan kegembiraan, seperti 'seneng banget', 'spot menarik dan instagramable', serta 'jangan kuatir'. Hal ini menunjukkan bahwa penulis memiliki kesan yang positif terhadap lokasi yang dibicarakan.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks ini mengandung kata-kata yang menunjukkan kepuasan dan kegembiraan, seperti 'seneng banget', 'spot menarik dan instagramable', serta 'jangan kuatir'. Hal ini menunjukkan bahwa penulis memiliki kesan yang positif terhadap lokasi yang dibicarakan.""
}"
"Salah satu destinasi wisata di kaki merapi. Sekali bayar tiket (Rp30.000/orang) dapat akses mini zoo dan Langlang Buana (photo spot for your Instagram babes). Kalau mau kasih makan hewan bisa beli makanannya, kalau kita yang lapar tinggal mampir kantinnya 👌🏻 …",positif,0.9638,positif,"Teks tersebut menggambarkan kegiatan wisata yang menyenangkan dan menghibur, seperti mengunjungi mini zoo dan Langlang Buana, serta memiliki opsi untuk membeli makanan hewan dan makanan sendiri.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggambarkan kegiatan wisata yang menyenangkan dan menghibur, seperti mengunjungi mini zoo dan Langlang Buana, serta memiliki opsi untuk membeli makanan hewan dan makanan sendiri.""
}"
Menarik sekali untuk dikunjungi bersama keluarga. Spot foto disini sangat bagus. Cocok untuk pengenalan binatang bersama anak2 tetapi tetap dalam pengawasan orang dewasa. Tempat parkir luas. Terdapat resto didalamnya. Ada gasebo untuk santai.,positif,0.8758,positif,"Teks tersebut menjelaskan kemudahan dan kenyamanan dari tempat tersebut, seperti spot foto yang bagus, tempat parkir luas, resto, dan gazebo untuk santai, serta menyoroti keamanan anak-anak dengan pengawasan orang dewasa. Semua itu menunjukkan kesan positif tentang tempat tersebut.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menjelaskan kemudahan dan kenyamanan dari tempat tersebut, seperti spot foto yang bagus, tempat parkir luas, resto, dan gazebo untuk santai, serta menyoroti keamanan anak-anak dengan pengawasan orang dewasa. Semua itu menunjukkan kesan positif tentang tempat tersebut.""
}"
"Tempat nyaman utk edukasi anak ada mini zoo nya juga kakak pemandu nya juga ramah ,teduh tempat nya ada banyak spot foto nya juga ada permaian anak ,naik kuda juga ada",positif,0.9837,positif,"Teks mengandung kata-kata yang menunjukkan kepuasan dan kesan positif, seperti 'nyaman', 'ramah', 'teduh', dan 'spot foto'. Selain itu, teks juga menjelaskan kegiatan yang menyenangkan bagi anak-anak, seperti mini zoo, naik kuda, dan permainan anak.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks mengandung kata-kata yang menunjukkan kepuasan dan kesan positif, seperti 'nyaman', 'ramah', 'teduh', dan 'spot foto'. Selain itu, teks juga menjelaskan kegiatan yang menyenangkan bagi anak-anak, seperti mini zoo, naik kuda, dan permainan anak.""
}"
Cocok sekali untuk wisata edukasi bersama anak-anak. Interaksi dengan hewan-hewan cukup menarik. Ada rumah hobbit jg. Sebaiknya membawa payung krn banyak tempat terbuka. Tiket masuk akhir 2017 ini Rp.20.000/orang. Pakan wortel Rp. …,positif,0.7981,positif,"Teks tersebut menggambarkan tempat wisata yang menarik, cocok untuk wisata edukasi, dan memiliki fasilitas yang menarik seperti rumah hobbit dan interaksi dengan hewan-hewan. Selain itu, harga tiket masuk yang disebutkan juga relatif murah. Semua ini menunjukkan bahwa teks tersebut memiliki nada positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggambarkan tempat wisata yang menarik, cocok untuk wisata edukasi, dan memiliki fasilitas yang menarik seperti rumah hobbit dan interaksi dengan hewan-hewan. Selain itu, harga tiket masuk yang disebutkan juga relatif murah. Semua ini menunjukkan bahwa teks tersebut memiliki nada positif.""
}"
Bagus untuk edukasi kepada anak2 tentang pertanian dan peternakan. Selain itu ada juga lokasi buat outbond yang menarik,positif,0.9705,positif,"Teks tersebut mengandung kata-kata positif seperti 'bagus' dan 'menarik', yang menunjukkan kesan positif terhadap lokasi tersebut","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut mengandung kata-kata positif seperti 'bagus' dan 'menarik', yang menunjukkan kesan positif terhadap lokasi tersebut""
}"
"Udah ke 6x kesini, ga pernah ngebosenin 😍 pengelolanya paling rajin bikin update arsitektur nya, jd selalu ada yg baru 😍 parkir luasss, ramah anak, ada mini zoo juga , banyak bgt spot foto free .. cuss lah agendakan kesini 😍 …",positif,0.9383,positif,"Teks tersebut mengungkapkan kesan positif tentang tempat tersebut, seperti pengelola yang rajin menambahkan update arsitektur, serta banyaknya spot foto gratis.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut mengungkapkan kesan positif tentang tempat tersebut, seperti pengelola yang rajin menambahkan update arsitektur, serta banyaknya spot foto gratis.""
}"
"1. Cocok buat bawa anak-anak kesini karena banyak hewan2 yg gemuk dan sehat2 seperti kucing, musang, marmut, ular, kura2, biawak, dsb.
2. Spot2  langlang buananya instagrammable banget karena ada mini europe nya. …",positif,0.9846,positif,"Teks mengandung kata-kata seperti 'cocok buat bawa anak-anak', 'gemuk dan sehat2', dan 'instagrammable banget' yang menunjukkan bahwa teks ini memiliki nada yang positif dan mengundang.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks mengandung kata-kata seperti 'cocok buat bawa anak-anak', 'gemuk dan sehat2', dan 'instagrammable banget' yang menunjukkan bahwa teks ini memiliki nada yang positif dan mengundang.""
}"
"Tempat wisata yg byk spot2 foto yg bagus2, terdapat mini zoo didalamnya meskipun tdk terlalu byk hewan yg ada. Recomended utk keluarga, bisa dicoba ✌️",positif,0.975,positif,"Teks menyebutkan bahwa tempat wisata tersebut memiliki banyak spot foto yang bagus, mini zoonya meskipun tidak terlalu banyak hewan, serta merekomendasikannya untuk keluarga, sehingga menunjukkan kesan positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks menyebutkan bahwa tempat wisata tersebut memiliki banyak spot foto yang bagus, mini zoonya meskipun tidak terlalu banyak hewan, serta merekomendasikannya untuk keluarga, sehingga menunjukkan kesan positif.""
}"
"Tempatnya bersih, nyaman untuk liburan bersama keluarga, spot fotonya juga banyakkk bangettt.. Instagramable",positif,0.9888,positif,"Teks tersebut menggunakan kata-kata positif seperti 'bersih', 'nyaman', 'banyakkk bangettt', yang menunjukkan kesan baik dan puji","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggunakan kata-kata positif seperti 'bersih', 'nyaman', 'banyakkk bangettt', yang menunjukkan kesan baik dan puji""
}"
"Masuk ketika lebaran 1442 H (2021) harganya 30.000.
Dalamnya lumayan bagus dengan beberapa spot foto, dan juga ada beberapa binatang seperti rusa",netral,0.9357,positif,"Membicarakan tentang tempat yang memiliki beberapa spot foto yang bagus dan binatang seperti rusa, hal ini menunjukkan bahwa tempat tersebut memiliki kelebihan yang positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Membicarakan tentang tempat yang memiliki beberapa spot foto yang bagus dan binatang seperti rusa, hal ini menunjukkan bahwa tempat tersebut memiliki kelebihan yang positif.""
}"
cocok buat wisata anak2 maupun orang dewasa.cukup dengan membayar tiket 25rb saja bisa melihat hewan2 ataupun pepotoan,positif,0.8079,positif,"Dalam teks tersebut disebutkan bahwa tempat wisata cocok untuk anak-anak dan orang dewasa, serta tiketnya terjangkau dengan harga 25 ribu rupiah. Hal ini menunjukkan bahwa teks tersebut memiliki sentimen positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Dalam teks tersebut disebutkan bahwa tempat wisata cocok untuk anak-anak dan orang dewasa, serta tiketnya terjangkau dengan harga 25 ribu rupiah. Hal ini menunjukkan bahwa teks tersebut memiliki sentimen positif.""
}"
